so_id,line_number,product_id,quantity,unit_price,gst_rate,line_total,gst_amount,line_grand_total,customer_id,branch_id,order_date,delivery_date,order_status,payment_terms,total_order_value,total_gst_amount,grand_total,sales_channel
SO-748449,2,P030,1,21900,28,21900,6132.000000000001,28032.0,C0420,CHN001,2023-02-26,2023-03-12,Delivered,Net 30,397820,111077.60000000002,508897.6,Field Sales
SO-748449,3,P017,6,520,18,3120,561.6,3681.6,C0420,CHN001,2023-02-26,2023-03-12,Delivered,Net 30,397820,111077.60000000002,508897.6,Field Sales
SO-748449,4,P006,2,11200,28,22400,6272.000000000001,28672.0,C0420,CHN001,2023-02-26,2023-03-12,Delivered,Net 30,397820,111077.60000000002,508897.6,Field Sales
SO-807073,1,P009,2,14900,28,29800,8344.0,38144.0,C0150,AHM001,2019-08-02,2019-08-15,Delivered,Net 45,3330250,932470.0,4262720.0,Counter Sale
SO-807073,2,P022,16,16900,28,270400,75712.0,346112.0,C0150,AHM001,2019-08-02,2019-08-15,Delivered,Net 45,3330250,932470.0,4262720.0,Counter Sale
SO-807073,3,P005,1,8450,28,8450,2366.0,10816.0,C0150,AHM001,2019-08-02,2019-08-15,Delivered,Net 45,3330250,932470.0,4262720.0,Counter Sale
SO-807073,4,P005,17,8450,28,143650,40222.00000000001,183872.0,C0150,AHM001,2019-08-02,2019-08-15,Delivered,Net 45,3330250,932470.0,4262720.0,Counter Sale
SO-807073,5,P014,1,83500,28,83500,23380.000000000004,106880.0,C0150,AHM001,2019-08-02,2019-08-15,Delivered,Net 45,3330250,932470.0,4262720.0,Counter Sale
SO-807073,6,P015,15,119000,28,1785000,499800.00000000006,2284800.0,C0150,AHM001,2019-08-02,2019-08-15,Delivered,Net 45,3330250,932470.0,4262720.0,Counter Sale
SO-807073,7,P004,8,39800,28,318400,89152.00000000001,407552.0,C0150,AHM001,2019-08-02,2019-08-15,Delivered,Net 45,3330250,932470.0,4262720.0,Counter Sale
SO-807073,8,P011,18,27600,28,496800,139104.0,635904.0,C0150,AHM001,2019-08-02,2019-08-15,Delivered,Net 45,3330250,932470.0,4262720.0,Counter Sale
SO-807073,9,P023,15,12950,28,194250,54390.00000000001,248640.0,C0150,AHM001,2019-08-02,2019-08-15,Delivered,Net 45,3330250,932470.0,4262720.0,Counter Sale
SO-206910,1,P001,2,24500,28,49000,13720.000000000002,62720.0,C0102,KOL001,2022-04-24,2022-04-28,Delivered,Net 60,1254350,337503.00000000006,1591853.0,Counter Sale
SO-206910,2,P004,17,39800,28,676600,189448.00000000003,866048.0,C0102,KOL001,2022-04-24,2022-04-28,Delivered,Net 60,1254350,337503.00000000006,1591853.0,Counter Sale
SO-206910,3,P013,18,1450,18,26100,4698.0,30798.0,C0102,KOL001,2022-04-24,2022-04-28,Delivered,Net 60,1254350,337503.00000000006,1591853.0,Counter Sale
SO-206910,4,P008,20,580,18,11600,2088.0,13688.0,C0102,KOL001,2022-04-24,2022-04-28,Delivered,Net 60,1254350,337503.00000000006,1591853.0,Counter Sale
SO-206910,5,P021,2,46200,28,92400,25872.000000000004,118272.0,C0102,KOL001,2022-04-24,2022-04-28,Delivered,Net 60,1254350,337503.00000000006,1591853.0,Counter Sale
SO-206910,6,P016,4,10200,18,40800,7344.0,48144.0,C0102,KOL001,2022-04-24,2022-04-28,Delivered,Net 60,1254350,337503.00000000006,1591853.0,Counter Sale
SO-206910,7,P001,9,24500,28,220500,61740.00000000001,282240.0,C0102,KOL001,2022-04-24,2022-04-28,Delivered,Net 60,1254350,337503.00000000006,1591853.0,Counter Sale
SO-206910,8,P010,1,34900,28,34900,9772.000000000002,44672.0,C0102,KOL001,2022-04-24,2022-04-28,Delivered,Net 60,1254350,337503.00000000006,1591853.0,Counter Sale
SO-206910,9,P030,2,21900,28,43800,12264.000000000002,56064.0,C0102,KOL001,2022-04-24,2022-04-28,Delivered,Net 60,1254350,337503.00000000006,1591853.0,Counter Sale
SO-206910,10,P017,20,520,18,10400,1872.0,12272.0,C0102,KOL001,2022-04-24,2022-04-28,Delivered,Net 60,1254350,337503.00000000006,1591853.0,Counter Sale
SO-206910,11,P028,12,2250,18,27000,4860.0,31860.0,C0102,KOL001,2022-04-24,2022-04-28,Delivered,Net 60,1254350,337503.00000000006,1591853.0,Counter Sale
SO-206910,12,P003,17,1250,18,21250,3825.0,25075.0,C0102,KOL001,2022-04-24,2022-04-28,Delivered,Net 60,1254350,337503.00000000006,1591853.0,Counter Sale
SO-914720,1,P008,11,580,18,6380,1148.4,7528.4,C0206,PUN001,2020-04-23,2020-04-27,Delivered,Advance,2131100,589558.0000000001,2720658.0,Dealer Network
SO-914720,2,P017,19,520,18,9880,1778.4,11658.4,C0206,PUN001,2020-04-23,2020-04-27,Delivered,Advance,2131100,589558.0000000001,2720658.0,Dealer Network
SO-914720,3,P014,18,83500,28,1503000,420840.00000000006,1923840.0,C0206,PUN001,2020-04-23,2020-04-27,Delivered,Advance,2131100,589558.0000000001,2720658.0,Dealer Network
SO-914720,4,P027,16,480,18,7680,1382.4,9062.4,C0206,PUN001,2020-04-23,2020-04-27,Delivered,Advance,2131100,589558.0000000001,2720658.0,Dealer Network
SO-914720,5,P024,6,10300,28,61800,17304.0,79104.0,C0206,PUN001,2020-04-23,2020-04-27,Delivered,Advance,2131100,589558.0000000001,2720658.0,Dealer Network
SO-914720,6,P026,19,310,18,5890,1060.2,6950.2,C0206,PUN001,2020-04-23,2020-04-27,Delivered,Advance,2131100,589558.0000000001,2720658.0,Dealer Network
SO-914720,7,P005,18,8450,28,152100,42588.00000000001,194688.0,C0206,PUN001,2020-04-23,2020-04-27,Delivered,Advance,2131100,589558.0000000001,2720658.0,Dealer Network
SO-914720,8,P009,4,14900,28,59600,16688.0,76288.0,C0206,PUN001,2020-04-23,2020-04-27,Delivered,Advance,2131100,589558.0000000001,2720658.0,Dealer Network
SO-914720,9,P027,16,480,18,7680,1382.4,9062.4,C0206,PUN001,2020-04-23,2020-04-27,Delivered,Advance,2131100,589558.0000000001,2720658.0,Dealer Network
SO-914720,10,P002,17,720,18,12240,2203.2,14443.2,C0206,PUN001,2020-04-23,2020-04-27,Delivered,Advance,2131100,589558.0000000001,2720658.0,Dealer Network
SO-914720,11,P013,15,1450,18,21750,3915.0,25665.0,C0206,PUN001,2020-04-23,2020-04-27,Delivered,Advance,2131100,589558.0000000001,2720658.0,Dealer Network
SO-914720,12,P009,19,14900,28,283100,79268.00000000001,362368.0,C0206,PUN001,2020-04-23,2020-04-27,Delivered,Advance,2131100,589558.0000000001,2720658.0,Dealer Network
SO-583674,1,P011,2,27600,28,55200,15456.000000000002,70656.0,C0266,CHN001,2022-11-08,2022-11-09,Delivered,Advance,1335250,371115.00000000006,1706365.0,Dealer Network
SO-583674,2,P007,19,1450,18,27550,4959.0,32509.0,C0266,CHN001,2022-11-08,2022-11-09,Delivered,Advance,1335250,371115.00000000006,1706365.0,Dealer Network
SO-583674,3,P014,15,83500,28,1252500,350700.00000000006,1603200.0,C0266,CHN001,2022-11-08,2022-11-09,Delivered,Advance,1335250,371115.00000000006,1706365.0,Dealer Network
SO-986408,1,P007,13,1450,18,18850,3393.0,22243.0,C0406,PUN001,2020-06-18,2020-06-23,Delivered,Advance,1241550,339379.00000000006,1580929.0,Counter Sale
SO-986408,2,P007,8,1450,18,11600,2088.0,13688.0,C0406,PUN001,2020-06-18,2020-06-23,Delivered,Advance,1241550,339379.00000000006,1580929.0,Counter Sale
SO-986408,3,P021,14,46200,28,646800,181104.00000000003,827904.0,C0406,PUN001,2020-06-18,2020-06-23,Delivered,Advance,1241550,339379.00000000006,1580929.0,Counter Sale
SO-986408,4,P009,14,14900,28,208600,58408.00000000001,267008.0,C0406,PUN001,2020-06-18,2020-06-23,Delivered,Advance,1241550,339379.00000000006,1580929.0,Counter Sale
SO-986408,5,P011,11,27600,28,303600,85008.00000000001,388608.0,C0406,PUN001,2020-06-18,2020-06-23,Delivered,Advance,1241550,339379.00000000006,1580929.0,Counter Sale
SO-986408,6,P020,14,1150,18,16100,2898.0,18998.0,C0406,PUN001,2020-06-18,2020-06-23,Delivered,Advance,1241550,339379.00000000006,1580929.0,Counter Sale
SO-986408,7,P028,16,2250,18,36000,6480.0,42480.0,C0406,PUN001,2020-06-18,2020-06-23,Delivered,Advance,1241550,339379.00000000006,1580929.0,Counter Sale
SO-619010,1,P010,7,34900,28,244300,68404.0,312704.0,C0118,CHN001,2019-02-03,2019-02-14,Delivered,Net 60,244300,68404.0,312704.0,Online
SO-358604,1,P020,15,1150,18,17250,3105.0,20355.0,C0472,CHN001,2020-07-22,2020-07-23,Delivered,Net 45,130040,31647.200000000004,161687.2,Online
SO-358604,2,P024,8,10300,28,82400,23072.000000000004,105472.0,C0472,CHN001,2020-07-22,2020-07-23,Delivered,Net 45,130040,31647.200000000004,161687.2,Online
SO-358604,3,P013,15,1450,18,21750,3915.0,25665.0,C0472,CHN001,2020-07-22,2020-07-23,Delivered,Net 45,130040,31647.200000000004,161687.2,Online
SO-358604,4,P002,12,720,18,8640,1555.2,10195.2,C0472,CHN001,2020-07-22,2020-07-23,Delivered,Net 45,130040,31647.200000000004,161687.2,Online
SO-589956,1,P015,7,119000,28,833000,233240.00000000003,1066240.0,C0075,HYD001,2020-02-20,2020-03-06,Delivered,Net 45,833000,233240.00000000003,1066240.0,Field Sales
SO-796197,1,P030,13,21900,28,284700,79716.00000000001,364416.0,C0467,DEL001,2019-09-23,2019-09-28,Delivered,Net 15,519690,142594.2,662284.2,Counter Sale
SO-796197,2,P021,3,46200,28,138600,38808.00000000001,177408.0,C0467,DEL001,2019-09-23,2019-09-28,Delivered,Net 15,519690,142594.2,662284.2,Counter Sale
SO-796197,3,P003,6,1250,18,7500,1350.0,8850.0,C0467,DEL001,2019-09-23,2019-09-28,Delivered,Net 15,519690,142594.2,662284.2,Counter Sale
SO-796197,4,P027,17,480,18,8160,1468.8,9628.8,C0467,DEL001,2019-09-23,2019-09-28,Delivered,Net 15,519690,142594.2,662284.2,Counter Sale
SO-796197,5,P003,5,1250,18,6250,1125.0,7375.0,C0467,DEL001,2019-09-23,2019-09-28,Delivered,Net 15,519690,142594.2,662284.2,Counter Sale
SO-796197,6,P006,6,11200,28,67200,18816.0,86016.0,C0467,DEL001,2019-09-23,2019-09-28,Delivered,Net 15,519690,142594.2,662284.2,Counter Sale
SO-796197,7,P017,14,520,18,7280,1310.4,8590.4,C0467,DEL001,2019-09-23,2019-09-28,Delivered,Net 15,519690,142594.2,662284.2,Counter Sale
SO-598170,1,P009,5,14900,28,74500,20860.000000000004,95360.0,C0419,AHM001,2024-01-30,2024-01-31,Delivered,Net 45,386650,100847.0,487497.0,Counter Sale
SO-598170,2,P015,2,119000,28,238000,66640.0,304640.0,C0419,AHM001,2024-01-30,2024-01-31,Delivered,Net 45,386650,100847.0,487497.0,Counter Sale
SO-598170,3,P029,14,3950,18,55300,9954.0,65254.0,C0419,AHM001,2024-01-30,2024-01-31,Delivered,Net 45,386650,100847.0,487497.0,Counter Sale
SO-598170,4,P013,13,1450,18,18850,3393.0,22243.0,C0419,AHM001,2024-01-30,2024-01-31,Delivered,Net 45,386650,100847.0,487497.0,Counter Sale
SO-505316,1,P025,1,7850,18,7850,1413.0,9263.0,C0462,CHN001,2019-01-24,2019-02-02,Delivered,Net 15,2445950,679441.0000000001,3125391.0,Counter Sale
SO-505316,2,P019,8,39800,28,318400,89152.00000000001,407552.0,C0462,CHN001,2019-01-24,2019-02-02,Delivered,Net 15,2445950,679441.0000000001,3125391.0,Counter Sale
SO-505316,3,P019,10,39800,28,398000,111440.0,509440.0,C0462,CHN001,2019-01-24,2019-02-02,Delivered,Net 15,2445950,679441.0000000001,3125391.0,Counter Sale
SO-505316,4,P025,3,7850,18,23550,4239.0,27789.0,C0462,CHN001,2019-01-24,2019-02-02,Delivered,Net 15,2445950,679441.0000000001,3125391.0,Counter Sale
SO-505316,5,P001,9,24500,28,220500,61740.00000000001,282240.0,C0462,CHN001,2019-01-24,2019-02-02,Delivered,Net 15,2445950,679441.0000000001,3125391.0,Counter Sale
SO-505316,6,P024,6,10300,28,61800,17304.0,79104.0,C0462,CHN001,2019-01-24,2019-02-02,Delivered,Net 15,2445950,679441.0000000001,3125391.0,Counter Sale
SO-505316,7,P026,6,310,18,1860,334.8,2194.8,C0462,CHN001,2019-01-24,2019-02-02,Delivered,Net 15,2445950,679441.0000000001,3125391.0,Counter Sale
SO-505316,8,P004,19,39800,28,756200,211736.00000000003,967936.0,C0462,CHN001,2019-01-24,2019-02-02,Delivered,Net 15,2445950,679441.0000000001,3125391.0,Counter Sale
SO-505316,9,P004,11,39800,28,437800,122584.0,560384.0,C0462,CHN001,2019-01-24,2019-02-02,Delivered,Net 15,2445950,679441.0000000001,3125391.0,Counter Sale
SO-505316,10,P026,4,310,18,1240,223.2,1463.2,C0462,CHN001,2019-01-24,2019-02-02,Delivered,Net 15,2445950,679441.0000000001,3125391.0,Counter Sale
SO-505316,11,P004,5,39800,28,199000,55720.00000000001,254720.0,C0462,CHN001,2019-01-24,2019-02-02,Delivered,Net 15,2445950,679441.0000000001,3125391.0,Counter Sale
SO-505316,12,P029,5,3950,18,19750,3555.0,23305.0,C0462,CHN001,2019-01-24,2019-02-02,Delivered,Net 15,2445950,679441.0000000001,3125391.0,Counter Sale
SO-611262,1,P030,16,21900,28,350400,98112.0,448512.0,C0424,AHM001,2022-06-22,2022-06-24,Delivered,Net 45,1350090,353846.2,1703936.2,Counter Sale
SO-611262,2,P027,3,480,18,1440,259.2,1699.2,C0424,AHM001,2022-06-22,2022-06-24,Delivered,Net 45,1350090,353846.2,1703936.2,Counter Sale
SO-611262,3,P001,11,24500,28,269500,75460.0,344960.0,C0424,AHM001,2022-06-22,2022-06-24,Delivered,Net 45,1350090,353846.2,1703936.2,Counter Sale
SO-611262,4,P028,6,2250,18,13500,2430.0,15930.0,C0424,AHM001,2022-06-22,2022-06-24,Delivered,Net 45,1350090,353846.2,1703936.2,Counter Sale
SO-611262,5,P016,10,10200,18,102000,18360.0,120360.0,C0424,AHM001,2022-06-22,2022-06-24,Delivered,Net 45,1350090,353846.2,1703936.2,Counter Sale
SO-611262,6,P029,11,3950,18,43450,7821.0,51271.0,C0424,AHM001,2022-06-22,2022-06-24,Delivered,Net 45,1350090,353846.2,1703936.2,Counter Sale
SO-611262,7,P008,5,580,18,2900,522.0,3422.0,C0424,AHM001,2022-06-22,2022-06-24,Delivered,Net 45,1350090,353846.2,1703936.2,Counter Sale
SO-611262,8,P018,8,11300,28,90400,25312.000000000004,115712.0,C0424,AHM001,2022-06-22,2022-06-24,Delivered,Net 45,1350090,353846.2,1703936.2,Counter Sale
SO-611262,9,P004,10,39800,28,398000,111440.0,509440.0,C0424,AHM001,2022-06-22,2022-06-24,Delivered,Net 45,1350090,353846.2,1703936.2,Counter Sale
SO-611262,10,P025,10,7850,18,78500,14130.0,92630.0,C0424,AHM001,2022-06-22,2022-06-24,Delivered,Net 45,1350090,353846.2,1703936.2,Counter Sale
SO-964680,1,P013,6,1450,18,8700,1566.0,10266.0,C0490,PUN001,2024-11-09,2024-11-10,Delivered,Net 30,676750,180795.0,857545.0,Dealer Network
SO-964680,2,P025,5,7850,18,39250,7065.0,46315.0,C0490,PUN001,2024-11-09,2024-11-10,Delivered,Net 30,676750,180795.0,857545.0,Dealer Network
SO-964680,3,P029,4,3950,18,15800,2844.0,18644.0,C0490,PUN001,2024-11-09,2024-11-10,Delivered,Net 30,676750,180795.0,857545.0,Dealer Network
SO-964680,4,P001,19,24500,28,465500,130340.0,595840.0,C0490,PUN001,2024-11-09,2024-11-10,Delivered,Net 30,676750,180795.0,857545.0,Dealer Network
SO-964680,5,P013,10,1450,18,14500,2610.0,17110.0,C0490,PUN001,2024-11-09,2024-11-10,Delivered,Net 30,676750,180795.0,857545.0,Dealer Network
SO-964680,6,P008,15,580,18,8700,1566.0,10266.0,C0490,PUN001,2024-11-09,2024-11-10,Delivered,Net 30,676750,180795.0,857545.0,Dealer Network
SO-964680,7,P018,11,11300,28,124300,34804.0,159104.0,C0490,PUN001,2024-11-09,2024-11-10,Delivered,Net 30,676750,180795.0,857545.0,Dealer Network
SO-121896,1,P017,11,520,18,5720,1029.6,6749.6,C0167,HYD001,2022-07-20,2022-07-26,Delivered,Net 30,192420,53305.600000000006,245725.6,Online
SO-121896,2,P018,13,11300,28,146900,41132.00000000001,188032.0,C0167,HYD001,2022-07-20,2022-07-26,Delivered,Net 30,192420,53305.600000000006,245725.6,Online
SO-121896,3,P004,1,39800,28,39800,11144.000000000002,50944.0,C0167,HYD001,2022-07-20,2022-07-26,Delivered,Net 30,192420,53305.600000000006,245725.6,Online
SO-329855,1,P001,7,24500,28,171500,48020.00000000001,219520.0,C0394,HYD001,2019-03-31,2019-04-02,Delivered,Net 45,1221670,340040.60000000003,1561710.6,Field Sales
SO-329855,2,P020,17,1150,18,19550,3519.0,23069.0,C0394,HYD001,2019-03-31,2019-04-02,Delivered,Net 45,1221670,340040.60000000003,1561710.6,Field Sales
SO-329855,3,P002,1,720,18,720,129.6,849.6,C0394,HYD001,2019-03-31,2019-04-02,Delivered,Net 45,1221670,340040.60000000003,1561710.6,Field Sales
SO-329855,4,P019,12,39800,28,477600,133728.0,611328.0,C0394,HYD001,2019-03-31,2019-04-02,Delivered,Net 45,1221670,340040.60000000003,1561710.6,Field Sales
SO-329855,5,P021,4,46200,28,184800,51744.00000000001,236544.0,C0394,HYD001,2019-03-31,2019-04-02,Delivered,Net 45,1221670,340040.60000000003,1561710.6,Field Sales
SO-329855,6,P001,15,24500,28,367500,102900.0,470400.0,C0394,HYD001,2019-03-31,2019-04-02,Delivered,Net 45,1221670,340040.60000000003,1561710.6,Field Sales
SO-444621,1,P007,20,1450,18,29000,5220.0,34220.0,C0001,KOL001,2024-02-06,2024-02-12,Cancelled,Advance,1343000,367730.00000000006,1710730.0,Online
SO-444621,2,P007,17,1450,18,24650,4437.0,29087.0,C0001,KOL001,2024-02-06,2024-02-12,Cancelled,Advance,1343000,367730.00000000006,1710730.0,Online
SO-444621,3,P024,5,10300,28,51500,14420.000000000002,65920.0,C0001,KOL001,2024-02-06,2024-02-12,Cancelled,Advance,1343000,367730.00000000006,1710730.0,Online
SO-444621,4,P004,3,39800,28,119400,33432.0,152832.0,C0001,KOL001,2024-02-06,2024-02-12,Cancelled,Advance,1343000,367730.00000000006,1710730.0,Online
SO-444621,5,P010,9,34900,28,314100,87948.00000000001,402048.0,C0001,KOL001,2024-02-06,2024-02-12,Cancelled,Advance,1343000,367730.00000000006,1710730.0,Online
SO-444621,6,P007,10,1450,18,14500,2610.0,17110.0,C0001,KOL001,2024-02-06,2024-02-12,Cancelled,Advance,1343000,367730.00000000006,1710730.0,Online
SO-444621,7,P024,19,10300,28,195700,54796.00000000001,250496.0,C0001,KOL001,2024-02-06,2024-02-12,Cancelled,Advance,1343000,367730.00000000006,1710730.0,Online
SO-444621,8,P020,13,1150,18,14950,2691.0,17641.0,C0001,KOL001,2024-02-06,2024-02-12,Cancelled,Advance,1343000,367730.00000000006,1710730.0,Online
SO-444621,9,P024,5,10300,28,51500,14420.000000000002,65920.0,C0001,KOL001,2024-02-06,2024-02-12,Cancelled,Advance,1343000,367730.00000000006,1710730.0,Online
SO-444621,10,P022,18,16900,28,304200,85176.00000000001,389376.0,C0001,KOL001,2024-02-06,2024-02-12,Cancelled,Advance,1343000,367730.00000000006,1710730.0,Online
SO-444621,11,P009,15,14900,28,223500,62580.00000000001,286080.0,C0001,KOL001,2024-02-06,2024-02-12,Cancelled,Advance,1343000,367730.00000000006,1710730.0,Online
SO-100571,1,P001,7,24500,28,171500,48020.00000000001,219520.0,C0057,KOL001,2022-06-11,2022-06-21,Delivered,Net 45,1065980,275491.4,1341471.4,Dealer Network
SO-100571,2,P011,3,27600,28,82800,23184.000000000004,105984.0,C0057,KOL001,2022-06-11,2022-06-21,Delivered,Net 45,1065980,275491.4,1341471.4,Dealer Network
SO-100571,3,P022,7,16900,28,118300,33124.0,151424.0,C0057,KOL001,2022-06-11,2022-06-21,Delivered,Net 45,1065980,275491.4,1341471.4,Dealer Network
SO-100571,4,P017,12,520,18,6240,1123.2,7363.2,C0057,KOL001,2022-06-11,2022-06-21,Delivered,Net 45,1065980,275491.4,1341471.4,Dealer Network
SO-100571,5,P024,13,10300,28,133900,37492.0,171392.0,C0057,KOL001,2022-06-11,2022-06-21,Delivered,Net 45,1065980,275491.4,1341471.4,Dealer Network
SO-100571,6,P009,19,14900,28,283100,79268.00000000001,362368.0,C0057,KOL001,2022-06-11,2022-06-21,Delivered,Net 45,1065980,275491.4,1341471.4,Dealer Network
SO-100571,7,P027,20,480,18,9600,1728.0,11328.0,C0057,KOL001,2022-06-11,2022-06-21,Delivered,Net 45,1065980,275491.4,1341471.4,Dealer Network
SO-100571,8,P016,20,10200,18,204000,36720.0,240720.0,C0057,KOL001,2022-06-11,2022-06-21,Delivered,Net 45,1065980,275491.4,1341471.4,Dealer Network
SO-100571,9,P026,9,310,18,2790,502.2,3292.2,C0057,KOL001,2022-06-11,2022-06-21,Delivered,Net 45,1065980,275491.4,1341471.4,Dealer Network
SO-100571,10,P012,19,2450,28,46550,13034.000000000002,59584.0,C0057,KOL001,2022-06-11,2022-06-21,Delivered,Net 45,1065980,275491.4,1341471.4,Dealer Network
SO-100571,11,P002,10,720,18,7200,1296.0,8496.0,C0057,KOL001,2022-06-11,2022-06-21,Delivered,Net 45,1065980,275491.4,1341471.4,Dealer Network
SO-901826,1,P023,14,12950,28,181300,50764.00000000001,232064.0,C0172,CHN001,2021-12-04,2021-12-19,Delivered,Advance,5509520,1536883.6,7046403.6,Counter Sale
SO-901826,2,P015,15,119000,28,1785000,499800.00000000006,2284800.0,C0172,CHN001,2021-12-04,2021-12-19,Delivered,Advance,5509520,1536883.6,7046403.6,Counter Sale
SO-901826,3,P021,4,46200,28,184800,51744.00000000001,236544.0,C0172,CHN001,2021-12-04,2021-12-19,Delivered,Advance,5509520,1536883.6,7046403.6,Counter Sale
SO-901826,4,P017,20,520,18,10400,1872.0,12272.0,C0172,CHN001,2021-12-04,2021-12-19,Delivered,Advance,5509520,1536883.6,7046403.6,Counter Sale
SO-901826,5,P018,3,11300,28,33900,9492.0,43392.0,C0172,CHN001,2021-12-04,2021-12-19,Delivered,Advance,5509520,1536883.6,7046403.6,Counter Sale
SO-901826,6,P015,16,119000,28,1904000,533120.0,2437120.0,C0172,CHN001,2021-12-04,2021-12-19,Delivered,Advance,5509520,1536883.6,7046403.6,Counter Sale
SO-901826,7,P020,16,1150,18,18400,3312.0,21712.0,C0172,CHN001,2021-12-04,2021-12-19,Delivered,Advance,5509520,1536883.6,7046403.6,Counter Sale
SO-901826,8,P003,12,1250,18,15000,2700.0,17700.0,C0172,CHN001,2021-12-04,2021-12-19,Delivered,Advance,5509520,1536883.6,7046403.6,Counter Sale
SO-901826,9,P003,2,1250,18,2500,450.0,2950.0,C0172,CHN001,2021-12-04,2021-12-19,Delivered,Advance,5509520,1536883.6,7046403.6,Counter Sale
SO-901826,10,P002,16,720,18,11520,2073.6,13593.6,C0172,CHN001,2021-12-04,2021-12-19,Delivered,Advance,5509520,1536883.6,7046403.6,Counter Sale
SO-901826,11,P009,13,14900,28,193700,54236.00000000001,247936.0,C0172,CHN001,2021-12-04,2021-12-19,Delivered,Advance,5509520,1536883.6,7046403.6,Counter Sale
SO-901826,12,P014,14,83500,28,1169000,327320.00000000006,1496320.0,C0172,CHN001,2021-12-04,2021-12-19,Delivered,Advance,5509520,1536883.6,7046403.6,Counter Sale
SO-243534,1,P017,11,520,18,5720,1029.6,6749.6,C0386,DEL001,2020-01-03,2020-01-08,Delivered,Net 30,2347160,654688.8,3001848.8,Online
SO-243534,2,P002,19,720,18,13680,2462.4,16142.4,C0386,DEL001,2020-01-03,2020-01-08,Delivered,Net 30,2347160,654688.8,3001848.8,Online
SO-243534,3,P022,8,16900,28,135200,37856.0,173056.0,C0386,DEL001,2020-01-03,2020-01-08,Delivered,Net 30,2347160,654688.8,3001848.8,Online
SO-243534,4,P006,4,11200,28,44800,12544.000000000002,57344.0,C0386,DEL001,2020-01-03,2020-01-08,Delivered,Net 30,2347160,654688.8,3001848.8,Online
SO-243534,5,P027,12,480,18,5760,1036.8,6796.8,C0386,DEL001,2020-01-03,2020-01-08,Delivered,Net 30,2347160,654688.8,3001848.8,Online
SO-243534,6,P015,18,119000,28,2142000,599760.0,2741760.0,C0386,DEL001,2020-01-03,2020-01-08,Delivered,Net 30,2347160,654688.8,3001848.8,Online
SO-294715,1,P024,4,10300,28,41200,11536.000000000002,52736.0,C0026,HYD001,2024-08-23,2024-08-29,Delivered,Net 60,655600,183568.00000000003,839168.0,Counter Sale
SO-294715,2,P021,7,46200,28,323400,90552.0,413952.0,C0026,HYD001,2024-08-23,2024-08-29,Delivered,Net 60,655600,183568.00000000003,839168.0,Counter Sale
SO-294715,3,P006,18,11200,28,201600,56448.00000000001,258048.0,C0026,HYD001,2024-08-23,2024-08-29,Delivered,Net 60,655600,183568.00000000003,839168.0,Counter Sale
SO-294715,4,P009,6,14900,28,89400,25032.000000000004,114432.0,C0026,HYD001,2024-08-23,2024-08-29,Delivered,Net 60,655600,183568.00000000003,839168.0,Counter Sale
SO-587612,1,P026,7,310,18,2170,390.6,2560.6,C0362,AHM001,2022-12-05,2022-12-11,Delivered,Net 15,598000,165840.00000000003,763840.0,Field Sales
SO-587612,2,P010,11,34900,28,383900,107492.0,491392.0,C0362,AHM001,2022-12-05,2022-12-11,Delivered,Net 15,598000,165840.00000000003,763840.0,Field Sales
SO-587612,3,P013,1,1450,18,1450,261.0,1711.0,C0362,AHM001,2022-12-05,2022-12-11,Delivered,Net 15,598000,165840.00000000003,763840.0,Field Sales
SO-587612,4,P003,2,1250,18,2500,450.0,2950.0,C0362,AHM001,2022-12-05,2022-12-11,Delivered,Net 15,598000,165840.00000000003,763840.0,Field Sales
SO-587612,5,P017,19,520,18,9880,1778.4,11658.4,C0362,AHM001,2022-12-05,2022-12-11,Delivered,Net 15,598000,165840.00000000003,763840.0,Field Sales
SO-587612,6,P006,4,11200,28,44800,12544.000000000002,57344.0,C0362,AHM001,2022-12-05,2022-12-11,Delivered,Net 15,598000,165840.00000000003,763840.0,Field Sales
SO-587612,7,P030,7,21900,28,153300,42924.00000000001,196224.0,C0362,AHM001,2022-12-05,2022-12-11,Delivered,Net 15,598000,165840.00000000003,763840.0,Field Sales
SO-496916,1,P020,12,1150,18,13800,2484.0,16284.0,C0141,AHM001,2019-08-30,2019-09-01,Delivered,Net 60,140440,33239.200000000004,173679.2,Counter Sale
SO-496916,2,P017,12,520,18,6240,1123.2,7363.2,C0141,AHM001,2019-08-30,2019-09-01,Delivered,Net 60,140440,33239.200000000004,173679.2,Counter Sale
SO-496916,3,P019,2,39800,28,79600,22288.000000000004,101888.0,C0141,AHM001,2019-08-30,2019-09-01,Delivered,Net 60,140440,33239.200000000004,173679.2,Counter Sale
SO-496916,4,P016,4,10200,18,40800,7344.0,48144.0,C0141,AHM001,2019-08-30,2019-09-01,Delivered,Net 60,140440,33239.200000000004,173679.2,Counter Sale
SO-903850,1,P029,19,3950,18,75050,13509.0,88559.0,C0302,AHM001,2021-08-26,2021-09-08,Delivered,Net 15,659540,174412.2,833952.2,Counter Sale
SO-903850,2,P001,4,24500,28,98000,27440.000000000004,125440.0,C0302,AHM001,2021-08-26,2021-09-08,Delivered,Net 15,659540,174412.2,833952.2,Counter Sale
SO-903850,3,P029,6,3950,18,23700,4266.0,27966.0,C0302,AHM001,2021-08-26,2021-09-08,Delivered,Net 15,659540,174412.2,833952.2,Counter Sale
