product_id,order_date,quantity,7_day_avg_demand,30_day_avg_demand,next_day_forecast
P029,2024-07-09,33.0,36.57,25.57,36.57
P029,2024-07-10,0.0,28.29,25.13,28.29
P029,2024-07-11,18.0,28.43,25.73,28.43
P029,2024-07-12,30.0,23.43,25.57,23.43
P029,2024-07-13,0.0,21.0,24.93,21.0
P029,2024-07-14,7.0,18.43,24.67,18.43
P029,2024-07-15,0.0,12.57,23.17,12.57
P029,2024-07-16,41.0,13.71,24.2,13.71
P029,2024-07-17,54.0,21.43,25.3,21.43
P029,2024-07-18,0.0,18.86,23.63,18.86
P029,2024-07-19,8.0,15.71,23.23,15.71
P029,2024-07-20,27.0,19.57,23.5,19.57
P029,2024-07-21,44.0,24.86,24.97,24.86
P029,2024-07-22,0.0,24.86,23.67,24.86
P029,2024-07-23,18.0,21.57,23.47,21.57
P029,2024-07-24,19.0,16.57,24.1,16.57
P029,2024-07-25,23.0,19.86,23.23,19.86
P029,2024-07-26,30.0,23.0,23.63,23.0
P029,2024-07-27,11.0,20.71,23.0,20.71
P029,2024-07-28,0.0,14.43,21.73,14.43
P029,2024-07-29,0.0,14.43,20.57,14.43
P029,2024-07-30,31.0,16.29,21.13,16.29
P029,2024-07-31,32.0,18.14,22.2,18.14
P029,2024-08-01,27.0,18.71,22.53,18.71
P029,2024-08-02,0.0,14.43,20.6,14.43
P029,2024-08-03,20.0,15.71,20.7,15.71
P029,2024-08-04,20.0,18.57,19.2,18.57
P029,2024-08-05,31.0,23.0,19.67,23.0
P029,2024-08-06,53.0,26.14,20.6,26.14
P029,2024-08-07,18.0,24.14,19.83,24.14
P029,2024-08-08,0.0,20.29,18.73,20.29
P029,2024-08-09,38.0,25.71,20.0,25.71
P029,2024-08-10,31.0,27.29,20.43,27.29
P029,2024-08-11,65.0,33.71,21.6,33.71
P029,2024-08-12,0.0,29.29,21.6,29.29
P029,2024-08-13,23.0,25.0,22.13,25.0
P029,2024-08-14,37.0,27.71,23.37,27.71
P029,2024-08-15,0.0,27.71,22.0,27.71
P029,2024-08-16,47.0,29.0,21.77,29.0
P029,2024-08-17,0.0,24.57,21.77,24.57
P029,2024-08-18,0.0,15.29,21.5,15.29
P029,2024-08-19,1.0,15.43,20.63,15.43
P029,2024-08-20,72.0,22.43,21.57,22.43
P029,2024-08-21,4.0,17.71,21.7,17.71
P029,2024-08-22,49.0,24.71,22.73,24.71
P029,2024-08-23,18.0,20.57,22.7,20.57
P029,2024-08-24,4.0,21.14,22.07,21.14
P029,2024-08-25,29.0,25.29,22.03,25.29
P029,2024-08-26,11.0,26.71,22.03,26.71
P029,2024-08-27,19.0,19.14,22.67,19.14
P029,2024-08-28,0.0,18.57,22.67,18.57
P029,2024-08-29,1.0,11.71,21.67,11.71
P029,2024-08-30,10.0,10.57,20.93,10.57
P029,2024-08-31,20.0,12.86,20.7,12.86
P029,2024-09-01,66.0,18.14,22.9,18.14
P029,2024-09-02,51.0,23.86,23.93,23.86
P029,2024-09-03,48.0,28.0,24.87,28.0
P029,2024-09-04,25.0,31.57,24.67,31.57
P029,2024-09-05,34.0,36.29,24.03,36.29
P029,2024-09-06,27.0,38.71,24.33,38.71
P029,2024-09-07,17.0,38.29,24.9,38.29
P029,2024-09-08,44.0,35.14,25.1,35.14
P029,2024-09-09,17.0,30.29,24.63,30.29
P029,2024-09-10,29.0,27.57,23.43,27.57
P029,2024-09-11,22.0,27.14,24.17,27.14
P029,2024-09-12,0.0,22.29,23.4,22.29
P029,2024-09-13,28.0,22.43,23.1,22.43
P029,2024-09-14,0.0,20.0,23.1,20.0
P029,2024-09-15,34.0,18.57,22.67,18.57
P029,2024-09-16,37.0,21.43,23.9,21.43
P029,2024-09-17,25.0,20.86,24.73,20.86
P029,2024-09-18,32.0,22.29,25.77,22.29
P029,2024-09-19,16.0,24.57,23.9,24.57
P029,2024-09-20,0.0,20.57,23.77,20.57
P029,2024-09-21,0.0,20.57,22.13,20.57
P029,2024-09-22,4.0,16.29,21.67,16.29
P029,2024-09-23,2.0,11.29,21.6,11.29
P029,2024-09-24,21.0,10.71,21.33,10.71
P029,2024-09-25,9.0,7.43,21.27,7.43
P029,2024-09-26,119.0,22.14,24.6,22.14
P029,2024-09-27,28.0,26.14,25.53,26.14
P029,2024-09-28,23.0,29.43,26.27,29.43
P029,2024-09-29,15.0,31.0,26.43,31.0
P029,2024-09-30,4.0,31.29,25.9,31.29
P029,2024-10-01,11.0,29.86,24.07,29.86
P029,2024-10-02,20.0,31.43,23.03,31.43
P029,2024-10-03,23.0,17.71,22.2,17.71
P029,2024-10-04,0.0,13.71,21.37,13.71
P029,2024-10-05,0.0,10.43,20.23,10.43
P029,2024-10-06,29.0,12.43,20.3,12.43
P029,2024-10-07,18.0,14.43,20.33,14.43
P029,2024-10-08,28.0,16.86,19.8,16.86
P029,2024-10-09,35.0,19.0,20.4,19.0
P029,2024-10-10,40.0,21.43,20.77,21.43
P029,2024-10-11,22.0,24.57,20.77,24.57
P029,2024-10-12,18.0,27.14,21.37,27.14
P029,2024-10-13,17.0,25.43,21.0,25.43
P029,2024-10-14,31.0,27.29,22.03,27.29
P029,2024-10-15,0.0,23.29,20.9,23.29
P029,2024-10-16,1.0,18.43,19.7,18.43
P029,2024-10-17,7.0,13.71,19.1,13.71
P029,2024-10-18,14.0,12.57,18.5,12.57
P029,2024-10-19,47.0,16.71,19.53,16.71
P029,2024-10-20,61.0,23.0,21.57,23.0
P029,2024-10-21,36.0,23.71,22.77,23.71
P029,2024-10-22,10.0,25.14,22.97,25.14
P029,2024-10-23,0.0,25.0,22.9,25.0
P029,2024-10-24,22.0,27.14,22.93,27.14
P029,2024-10-25,54.0,32.86,24.43,32.86
P029,2024-10-26,57.0,34.29,22.37,34.29
P029,2024-10-27,23.0,28.86,22.2,28.86
P029,2024-10-28,8.0,24.86,21.7,24.86
P029,2024-10-29,36.0,28.57,22.4,28.57
P029,2024-10-30,0.0,28.57,22.27,28.57
P029,2024-10-31,0.0,25.43,21.9,25.43
P029,2024-11-01,28.0,21.71,22.17,21.71
P029,2024-11-02,0.0,13.57,21.4,13.57
P029,2024-11-03,10.0,11.71,21.73,11.71
P029,2024-11-04,8.0,11.71,22.0,11.71
P029,2024-11-05,0.0,6.57,21.03,6.57
P029,2024-11-06,9.0,7.86,20.73,7.86
P029,2024-11-07,23.0,11.14,20.57,11.14
P029,2024-11-08,0.0,7.14,19.4,7.14
P029,2024-11-09,4.0,7.71,18.2,7.71
P029,2024-11-10,17.0,8.71,18.03,8.71
P029,2024-11-11,61.0,16.29,19.47,16.29
P029,2024-11-12,4.0,16.86,19.03,16.86
P029,2024-11-13,3.0,16.0,18.1,16.0
P029,2024-11-14,32.0,17.29,19.17,17.29
P029,2024-11-15,48.0,24.14,20.73,24.14
P029,2024-11-16,19.0,26.29,21.13,26.29
P029,2024-11-17,34.0,28.71,21.8,28.71
P029,2024-11-18,18.0,22.57,20.83,22.57
P029,2024-11-19,49.0,29.0,20.43,29.0
P029,2024-11-20,0.0,28.57,19.23,28.57
P029,2024-11-21,13.0,25.86,19.33,25.86
P029,2024-11-22,31.0,23.43,20.37,23.43
P029,2024-11-23,22.0,23.86,20.37,23.86
P029,2024-11-24,0.0,19.0,18.57,19.0
P029,2024-11-25,17.0,18.86,17.23,18.86
P029,2024-11-26,10.0,13.29,16.8,13.29
P029,2024-11-27,18.0,15.86,17.13,15.86
P029,2024-11-28,42.0,20.0,17.33,20.0
P029,2024-11-29,17.0,18.0,17.9,18.0
P029,2024-11-30,31.0,19.29,18.93,19.29
P029,2024-12-01,15.0,21.43,18.5,21.43
P029,2024-12-02,16.0,21.29,19.03,21.29
P029,2024-12-03,22.0,23.0,19.43,23.0
P029,2024-12-04,0.0,20.43,19.17,20.43
P029,2024-12-05,64.0,23.57,21.3,23.57
P029,2024-12-06,13.0,23.0,21.43,23.0
P029,2024-12-07,60.0,27.14,22.67,27.14
P029,2024-12-08,10.0,26.43,23.0,26.43
P029,2024-12-09,0.0,24.14,22.87,24.14
P029,2024-12-10,0.0,21.0,22.3,21.0
P029,2024-12-11,20.0,23.86,20.93,23.86
P029,2024-12-12,48.0,21.57,22.4,21.57
P029,2024-12-13,43.0,25.86,23.73,25.86
P029,2024-12-14,1.0,17.43,22.7,17.43
P029,2024-12-15,31.0,20.43,22.13,20.43
P029,2024-12-16,16.0,22.71,22.03,22.71
P029,2024-12-17,0.0,22.71,20.9,22.71
P029,2024-12-18,36.0,25.0,21.5,25.0
P029,2024-12-19,3.0,18.57,19.97,18.57
P029,2024-12-20,0.0,12.43,19.97,12.43
P029,2024-12-21,0.0,12.29,19.53,12.29
P029,2024-12-22,5.0,8.57,18.67,8.57
P029,2024-12-23,7.0,7.29,18.17,7.29
P029,2024-12-24,36.0,12.43,19.37,12.43
P029,2024-12-25,20.0,10.14,19.47,10.14
P029,2024-12-26,55.0,17.57,20.97,17.57
P029,2024-12-27,25.0,21.14,21.2,21.14
P029,2024-12-28,27.0,25.0,20.7,25.0
P029,2024-12-29,36.0,29.43,21.33,29.43
P029,2024-12-30,1.0,28.57,20.33,28.57
P029,2024-12-31,18.0,26.0,20.43,26.0
P030,2019-01-01,13.0,13.0,13.0,13.0
P030,2019-01-02,29.0,21.0,21.0,21.0
P030,2019-01-03,13.0,18.33,18.33,18.33
P030,2019-01-04,14.0,17.25,17.25,17.25
P030,2019-01-05,0.0,13.8,13.8,13.8
P030,2019-01-06,0.0,11.5,11.5,11.5
P030,2019-01-07,0.0,9.86,9.86,9.86
P030,2019-01-08,17.0,10.43,10.75,10.43
P030,2019-01-09,8.0,7.43,10.44,7.43
P030,2019-01-10,0.0,5.57,9.4,5.57
P030,2019-01-11,36.0,8.71,11.82,8.71
P030,2019-01-12,0.0,8.71,10.83,8.71
P030,2019-01-13,13.0,10.57,11.0,10.57
P030,2019-01-14,27.0,14.43,12.14,14.43
P030,2019-01-15,0.0,12.0,11.33,12.0
P030,2019-01-16,0.0,10.86,10.62,10.86
P030,2019-01-17,5.0,11.57,10.29,11.57
P030,2019-01-18,48.0,13.29,12.39,13.29
P030,2019-01-19,11.0,14.86,12.32,14.86
P030,2019-01-20,13.0,14.86,12.35,14.86
P030,2019-01-21,40.0,16.71,13.67,16.71
P030,2019-01-22,16.0,19.0,13.77,19.0
P030,2019-01-23,48.0,25.86,15.26,25.86
P030,2019-01-24,31.0,29.57,15.92,29.57
P030,2019-01-25,7.0,23.71,15.56,23.71
P030,2019-01-26,34.0,27.0,16.27,27.0
P030,2019-01-27,0.0,25.14,15.67,25.14
P030,2019-01-28,12.0,21.14,15.54,21.14
P030,2019-01-29,53.0,26.43,16.83,26.43
P030,2019-01-30,27.0,23.43,17.17,23.43
P030,2019-01-31,10.0,20.43,17.07,20.43
P030,2019-02-01,32.0,24.0,17.17,24.0
P030,2019-02-02,5.0,19.86,16.9,19.86
P030,2019-02-03,32.0,24.43,17.5,24.43
P030,2019-02-04,0.0,22.71,17.5,22.71
P030,2019-02-05,17.0,17.57,18.07,17.57
P030,2019-02-06,17.0,16.14,18.63,16.14
P030,2019-02-07,9.0,16.0,18.37,16.0
P030,2019-02-08,14.0,13.43,18.57,13.43
P030,2019-02-09,11.0,14.29,18.93,14.29
P030,2019-02-10,27.0,13.57,18.63,13.57
P030,2019-02-11,0.0,13.57,18.63,13.57
P030,2019-02-12,30.0,15.43,19.2,15.43
P030,2019-02-13,20.0,15.86,18.97,15.86
P030,2019-02-14,0.0,14.57,18.97,14.57
P030,2019-02-15,15.0,14.71,19.47,14.71
P030,2019-02-16,29.0,17.29,20.27,17.29
P030,2019-02-17,8.0,14.57,18.93,14.57
P030,2019-02-18,11.0,16.14,18.93,16.14
P030,2019-02-19,37.0,17.14,19.73,17.14
P030,2019-02-20,20.0,17.14,19.07,17.14
P030,2019-02-21,18.0,19.71,19.13,19.71
P030,2019-02-22,2.0,17.86,17.6,17.86
P030,2019-02-23,20.0,16.57,17.23,16.57
P030,2019-02-24,12.0,17.14,17.4,17.14
P030,2019-02-25,8.0,16.71,16.53,16.71
P030,2019-02-26,6.0,12.29,16.73,12.29
P030,2019-02-27,0.0,9.43,16.33,9.43
P030,2019-02-28,14.0,8.86,15.03,8.86
P030,2019-03-01,0.0,8.57,14.13,8.57
P030,2019-03-02,0.0,5.71,13.8,5.71
P030,2019-03-03,6.0,4.86,12.93,4.86
P030,2019-03-04,33.0,8.43,13.87,8.43
P030,2019-03-05,43.0,13.71,14.23,13.71
P030,2019-03-06,40.0,19.43,15.57,19.43
P030,2019-03-07,39.0,23.0,16.3,23.0
P030,2019-03-08,23.0,26.29,16.5,26.29
P030,2019-03-09,0.0,26.29,16.2,26.29
P030,2019-03-10,7.0,26.43,15.97,26.43
P030,2019-03-11,37.0,27.0,16.83,27.0
P030,2019-03-12,55.0,28.71,17.77,28.71
P030,2019-03-13,27.0,26.86,18.67,26.86
P030,2019-03-14,4.0,21.86,17.8,21.86
P030,2019-03-15,33.0,23.29,18.23,23.29
P030,2019-03-16,0.0,23.29,18.23,23.29
P030,2019-03-17,0.0,22.29,17.73,22.29
P030,2019-03-18,20.0,19.86,17.43,19.86
P030,2019-03-19,17.0,14.43,17.73,14.43
P030,2019-03-20,0.0,10.57,17.37,10.57
P030,2019-03-21,32.0,14.57,17.2,14.57
P030,2019-03-22,50.0,17.0,18.2,17.0
P030,2019-03-23,21.0,20.0,18.3,20.0
P030,2019-03-24,39.0,25.57,19.53,25.57
P030,2019-03-25,0.0,22.71,18.87,22.71
P030,2019-03-26,17.0,22.71,19.03,22.71
P030,2019-03-27,27.0,26.57,19.67,26.57
P030,2019-03-28,16.0,24.29,20.0,24.29
P030,2019-03-29,0.0,17.14,20.0,17.14
P030,2019-03-30,0.0,14.14,19.53,14.14
P030,2019-03-31,33.0,13.29,20.63,13.29
P030,2019-04-01,11.0,14.86,21.0,14.86
P030,2019-04-02,24.0,15.86,21.6,15.86
P030,2019-04-03,25.0,15.57,21.33,15.57
P030,2019-04-04,1.0,13.43,19.93,13.43
P030,2019-04-05,47.0,20.14,20.17,20.14
P030,2019-04-06,33.0,24.86,19.97,24.86
P030,2019-04-07,0.0,20.14,19.2,20.14
P030,2019-04-08,28.0,22.57,20.13,22.57
P030,2019-04-09,0.0,19.14,19.9,19.14
P030,2019-04-10,17.0,18.0,19.23,18.0
P030,2019-04-11,55.0,25.71,19.23,25.71
P030,2019-04-12,60.0,27.57,20.33,27.57
P030,2019-04-13,7.0,23.86,20.43,23.86
P030,2019-04-14,0.0,23.86,19.33,23.86
P030,2019-04-15,11.0,21.43,19.7,21.43
P030,2019-04-16,21.0,24.43,20.4,24.43
P030,2019-04-17,96.0,35.71,22.93,35.71
P030,2019-04-18,17.0,30.29,22.93,30.29
P030,2019-04-19,13.0,23.57,23.37,23.57
P030,2019-04-20,13.0,24.43,22.73,24.43
P030,2019-04-21,17.0,26.86,21.63,26.86
P030,2019-04-22,67.0,34.86,23.17,34.86
P030,2019-04-23,7.0,32.86,22.1,32.86
P030,2019-04-24,14.0,21.14,22.57,21.14
P030,2019-04-25,16.0,21.0,22.53,21.0
P030,2019-04-26,34.0,24.0,22.77,24.0
P030,2019-04-27,0.0,22.14,22.23,22.14
P030,2019-04-28,33.0,24.43,23.33,24.43
P030,2019-04-29,4.0,15.43,23.47,15.43
P030,2019-04-30,0.0,14.43,22.37,14.43
P030,2019-05-01,82.0,24.14,24.73,24.14
P030,2019-05-02,46.0,28.43,25.47,28.43
P030,2019-05-03,49.0,30.57,26.27,30.57
P030,2019-05-04,16.0,32.86,26.77,32.86
P030,2019-05-05,20.0,31.0,25.87,31.0
P030,2019-05-06,24.0,33.86,25.57,33.86
P030,2019-05-07,20.0,36.71,26.23,36.71
P030,2019-05-08,10.0,26.43,25.63,26.43
P030,2019-05-09,53.0,27.43,27.4,27.43
P030,2019-05-10,12.0,22.14,27.23,22.14
P030,2019-05-11,37.0,25.14,26.63,25.14
P030,2019-05-12,25.0,25.86,25.47,25.86
P030,2019-05-13,11.0,24.0,25.6,24.0
P030,2019-05-14,16.0,23.43,26.13,23.43
P030,2019-05-15,0.0,22.0,25.77,22.0
P030,2019-05-16,8.0,15.57,25.33,15.57
P030,2019-05-17,35.0,18.86,23.3,18.86
P030,2019-05-18,96.0,27.29,25.93,27.29
P030,2019-05-19,35.0,28.71,26.67,28.71
P030,2019-05-20,39.0,32.71,27.53,32.71
P030,2019-05-21,18.0,33.0,27.57,33.0
P030,2019-05-22,0.0,33.0,25.33,33.0
P030,2019-05-23,23.0,35.14,25.87,35.14
P030,2019-05-24,31.0,34.57,26.43,34.57
P030,2019-05-25,13.0,22.71,26.33,22.71
P030,2019-05-26,0.0,17.71,25.2,17.71
P030,2019-05-27,12.0,13.86,25.6,13.86
P030,2019-05-28,26.0,15.0,25.37,15.0
P030,2019-05-29,15.0,17.14,25.73,17.14
P030,2019-05-30,9.0,15.14,26.03,15.14
P030,2019-05-31,13.0,12.57,23.73,12.57
P030,2019-06-01,12.0,12.43,22.6,12.43
P030,2019-06-02,25.0,16.0,21.8,16.0
P030,2019-06-03,0.0,14.29,21.27,14.29
P030,2019-06-04,35.0,15.57,21.77,15.57
P030,2019-06-05,40.0,19.14,22.3,19.14
P030,2019-06-06,60.0,26.43,23.63,26.43
P030,2019-06-07,3.0,25.0,23.4,25.0
P030,2019-06-08,27.0,27.14,22.53,27.14
P030,2019-06-09,59.0,32.0,24.1,32.0
P030,2019-06-10,22.0,35.14,23.6,35.14
P030,2019-06-11,0.0,30.14,22.77,30.14
P030,2019-06-12,36.0,29.57,23.6,29.57
P030,2019-06-13,7.0,22.0,23.3,22.0
P030,2019-06-14,18.0,24.14,23.9,24.14
P030,2019-06-15,28.0,24.29,24.57,24.29
P030,2019-06-16,7.0,16.86,23.63,16.86
P030,2019-06-17,55.0,21.57,22.27,21.57
P030,2019-06-18,11.0,23.14,21.47,23.14
P030,2019-06-19,16.0,20.29,20.7,20.29
P030,2019-06-20,67.0,28.86,22.33,28.86
P030,2019-06-21,42.0,32.29,23.73,32.29
P030,2019-06-22,34.0,33.14,24.1,33.14
P030,2019-06-23,14.0,34.14,23.53,34.14
P030,2019-06-24,50.0,33.43,24.77,33.43
P030,2019-06-25,48.0,38.71,26.37,38.71
P030,2019-06-26,18.0,39.0,26.57,39.0
P030,2019-06-27,0.0,29.43,25.7,29.43
P030,2019-06-28,0.0,23.43,25.2,23.43
P030,2019-06-29,26.0,22.29,25.77,22.29
P030,2019-06-30,23.0,23.57,26.1,23.57
P030,2019-07-01,28.0,20.43,26.63,20.43
P030,2019-07-02,0.0,13.57,25.8,13.57
P030,2019-07-03,19.0,13.71,26.43,13.71
P030,2019-07-04,17.0,16.14,25.83,16.14
P030,2019-07-05,55.0,24.0,26.33,24.0
P030,2019-07-06,55.0,28.14,26.17,28.14
P030,2019-07-07,0.0,24.86,26.07,24.86
P030,2019-07-08,26.0,24.57,26.03,24.57
P030,2019-07-09,31.0,29.0,25.1,29.0
P030,2019-07-10,8.0,27.43,24.63,27.43
P030,2019-07-11,0.0,25.0,24.63,25.0
P030,2019-07-12,16.0,19.43,23.97,19.43
P030,2019-07-13,36.0,16.71,24.93,16.71
P030,2019-07-14,22.0,19.86,25.07,19.86
P030,2019-07-15,18.0,18.71,24.73,18.71
P030,2019-07-16,41.0,20.14,25.87,20.14
P030,2019-07-17,12.0,20.71,24.43,20.71
P030,2019-07-18,0.0,20.71,24.07,20.71
P030,2019-07-19,12.0,20.14,23.93,20.14
P030,2019-07-20,37.0,20.29,22.93,20.29
P030,2019-07-21,35.0,22.14,22.7,22.14
P030,2019-07-22,73.0,30.0,24.0,30.0
P030,2019-07-23,21.0,27.14,24.23,27.14
P030,2019-07-24,0.0,25.43,22.57,25.43
P030,2019-07-25,16.0,27.71,21.5,27.71
P030,2019-07-26,20.0,28.86,21.57,28.86
P030,2019-07-27,1.0,23.71,21.6,23.71
P030,2019-07-28,17.0,21.14,22.17,21.14
P030,2019-07-29,50.0,17.86,22.97,17.86
P030,2019-07-30,14.0,16.86,22.67,16.86
P030,2019-07-31,31.0,21.29,22.77,21.29
P030,2019-08-01,38.0,24.43,24.03,24.43
P030,2019-08-02,4.0,22.14,23.53,22.14
P030,2019-08-03,63.0,31.0,25.07,31.0
P030,2019-08-04,16.0,30.86,23.77,30.86
P030,2019-08-05,3.0,24.14,22.03,24.14
P030,2019-08-06,44.0,28.43,23.5,28.43
P030,2019-08-07,0.0,24.0,22.63,24.0
P030,2019-08-08,31.0,23.0,22.63,23.0
P030,2019-08-09,38.0,27.86,23.63,27.86
P030,2019-08-10,34.0,23.71,24.77,23.71
P030,2019-08-11,21.0,24.43,24.93,24.43
P030,2019-08-12,15.0,26.14,24.23,26.14
P030,2019-08-13,10.0,21.29,23.83,21.29
P030,2019-08-14,8.0,22.43,23.5,22.43
P030,2019-08-15,0.0,18.0,22.13,18.0
P030,2019-08-16,16.0,14.86,22.27,14.86
P030,2019-08-17,34.0,14.86,23.4,14.86
P030,2019-08-18,32.0,16.43,24.07,16.43
P030,2019-08-19,0.0,14.29,22.83,14.29
P030,2019-08-20,11.0,14.43,22.03,14.43
P030,2019-08-21,15.0,15.43,20.1,15.43
P030,2019-08-22,15.0,17.57,19.9,17.57
P030,2019-08-23,34.0,20.14,21.03,20.14
P030,2019-08-24,11.0,16.86,20.87,16.86
P030,2019-08-25,38.0,17.71,21.47,17.71
P030,2019-08-26,22.0,20.86,22.17,20.86
P030,2019-08-27,21.0,22.29,22.3,22.29
P030,2019-08-28,3.0,20.57,20.73,20.57
P030,2019-08-29,0.0,18.43,20.27,18.43
P030,2019-08-30,12.0,15.29,19.63,15.29
P030,2019-08-31,0.0,13.71,18.37,13.71
P030,2019-09-01,19.0,11.0,18.87,11.0
P030,2019-09-02,0.0,7.86,16.77,7.86
P030,2019-09-03,20.0,7.71,16.9,7.71
P030,2019-09-04,47.0,14.0,18.37,14.0
P030,2019-09-05,45.0,20.43,18.4,20.43
P030,2019-09-06,17.0,21.14,18.97,21.14
P030,2019-09-07,40.0,26.86,19.27,26.86
P030,2019-09-08,15.0,26.29,18.5,26.29
P030,2019-09-09,31.0,30.71,18.4,30.71
P030,2019-09-10,39.0,33.43,19.0,33.43
P030,2019-09-11,17.0,29.14,19.07,29.14
P030,2019-09-12,16.0,25.0,19.27,25.0
P030,2019-09-13,0.0,22.57,19.0,22.57
P030,2019-09-14,1.0,17.0,19.03,17.0
P030,2019-09-15,89.0,27.57,21.47,27.57
P030,2019-09-16,31.0,27.57,21.37,27.57
P030,2019-09-17,33.0,26.71,21.4,26.71
P030,2019-09-18,34.0,29.14,22.53,29.14
P030,2019-09-19,11.0,28.43,22.53,28.43
P030,2019-09-20,0.0,28.43,22.03,28.43
P030,2019-09-21,1.0,28.43,21.57,28.43
P030,2019-09-22,69.0,25.57,22.73,25.57
P030,2019-09-23,13.0,23.0,22.8,23.0
P030,2019-09-24,52.0,25.71,23.27,25.71
P030,2019-09-25,33.0,25.57,23.63,25.57
P030,2019-09-26,25.0,27.57,23.77,27.57
P030,2019-09-27,20.0,30.43,24.33,30.43
P030,2019-09-28,14.0,32.29,24.8,32.29
P030,2019-09-29,10.0,23.86,24.73,23.86
P030,2019-09-30,50.0,29.14,26.4,29.14
P030,2019-10-01,22.0,24.86,26.5,24.86
P030,2019-10-02,12.0,21.86,26.9,21.86
P030,2019-10-03,0.0,18.29,26.23,18.29
P030,2019-10-04,31.0,19.86,25.7,19.86
P030,2019-10-05,21.0,20.86,24.9,20.86
P030,2019-10-06,22.0,22.57,25.07,22.57
P030,2019-10-07,11.0,17.0,24.1,17.0
P030,2019-10-08,7.0,14.86,23.83,14.86
P030,2019-10-09,9.0,14.43,23.1,14.43
P030,2019-10-10,17.0,16.86,22.37,16.86
P030,2019-10-11,34.0,17.29,22.93,17.29
P030,2019-10-12,22.0,17.43,23.13,17.43
P030,2019-10-13,20.0,17.14,23.8,17.14
P030,2019-10-14,7.0,16.57,24.0,16.57
P030,2019-10-15,23.0,18.86,21.8,18.86
P030,2019-10-16,36.0,22.71,21.97,22.71
P030,2019-10-17,15.0,22.43,21.37,22.43
P030,2019-10-18,0.0,17.57,20.23,17.57
P030,2019-10-19,13.0,16.29,20.3,16.29
P030,2019-10-20,0.0,13.43,20.3,13.43
P030,2019-10-21,0.0,12.43,20.27,12.43
P030,2019-10-22,38.0,14.57,19.23,14.57
P030,2019-10-23,44.0,15.71,20.27,15.71
P030,2019-10-24,26.0,17.29,19.4,17.29
P030,2019-10-25,2.0,17.57,18.37,17.57
P030,2019-10-26,25.0,19.29,18.37,19.29
P030,2019-10-27,32.0,23.86,18.77,23.86
P030,2019-10-28,25.0,27.43,19.13,27.43
P030,2019-10-29,56.0,30.0,20.67,30.0
P030,2019-10-30,12.0,25.43,19.4,25.43
P030,2019-10-31,20.0,24.57,19.33,24.57
P030,2019-11-01,6.0,25.14,19.13,25.14
P030,2019-11-02,0.0,21.57,19.13,21.57
P030,2019-11-03,0.0,17.0,18.1,17.0
P030,2019-11-04,44.0,19.71,18.87,19.71
P030,2019-11-05,83.0,23.57,20.9,23.57
P030,2019-11-06,39.0,27.43,21.83,27.43
P030,2019-11-07,9.0,25.86,21.9,25.86
P030,2019-11-08,9.0,26.29,21.9,26.29
P030,2019-11-09,25.0,29.86,22.17,29.86
P030,2019-11-10,28.0,33.86,21.97,33.86
P030,2019-11-11,18.0,30.14,21.83,30.14
P030,2019-11-12,0.0,18.29,21.17,18.29
P030,2019-11-13,22.0,15.86,21.67,15.86
P030,2019-11-14,40.0,20.29,22.23,20.29
P030,2019-11-15,11.0,20.57,21.4,20.57
P030,2019-11-16,0.0,17.0,20.9,17.0
P030,2019-11-17,41.0,18.86,22.27,18.86
P030,2019-11-18,14.0,18.29,22.3,18.29
P030,2019-11-19,36.0,23.43,23.5,23.43
P030,2019-11-20,32.0,24.86,24.57,24.86
P030,2019-11-21,18.0,21.71,23.9,21.71
P030,2019-11-22,36.0,25.29,23.63,25.29
P030,2019-11-23,20.0,28.14,23.43,28.14
P030,2019-11-24,20.0,25.14,24.03,25.14
P030,2019-11-25,6.0,24.0,23.4,24.0
P030,2019-11-26,0.0,18.86,22.33,18.86
P030,2019-11-27,20.0,17.14,22.17,17.14
P030,2019-11-28,23.0,17.86,21.07,17.86
P030,2019-11-29,21.0,15.71,21.37,15.71
P030,2019-11-30,29.0,17.0,21.67,17.0
P030,2019-12-01,16.0,16.43,22.0,16.43
P030,2019-12-02,9.0,16.86,22.3,16.86
P030,2019-12-03,37.0,22.14,23.53,22.14
P030,2019-12-04,44.0,25.57,23.53,25.57
P030,2019-12-05,25.0,25.86,21.6,25.86
P030,2019-12-06,2.0,23.14,20.37,23.14
P030,2019-12-07,6.0,19.86,20.27,19.86
P030,2019-12-08,56.0,25.57,21.83,25.57
P030,2019-12-09,16.0,26.57,21.53,26.57
P030,2019-12-10,12.0,23.0,21.0,23.0
P030,2019-12-11,18.0,19.29,21.0,19.29
P030,2019-12-12,2.0,16.0,21.07,16.0
P030,2019-12-13,22.0,18.86,21.07,18.86
P030,2019-12-14,0.0,18.0,19.73,18.0
P030,2019-12-15,0.0,10.0,19.37,10.0
P030,2019-12-16,13.0,9.57,19.8,9.57
P030,2019-12-17,2.0,8.14,18.5,8.14
P030,2019-12-18,8.0,6.71,18.3,6.71
P030,2019-12-19,23.0,9.71,17.87,9.71
P030,2019-12-20,22.0,9.71,17.53,9.71
P030,2019-12-21,8.0,10.86,17.2,10.86
P030,2019-12-22,3.0,11.29,16.1,11.29
P030,2019-12-23,38.0,14.86,16.7,14.86
P030,2019-12-24,7.0,15.57,16.27,15.57
P030,2019-12-25,0.0,14.43,16.07,14.43
P030,2019-12-26,0.0,11.14,16.07,11.14
